tên file,transcript,duration
FPTOpenSpeechData_Set002_V0.1_005513.mp3,"Tài danh , nổi tiếng lại kiếm tiền giỏi .",3.984
FPTOpenSpeechData_Set002_V0.1_000009.mp3,tệ hơn là nợ dồn ứ do lãi suất thấp không khác gì củi khô chất đống giữa rừng,4.10181
FPTOpenSpeechData_Set001_V0.1_002180.mp3,để những khó khăn và mâu thuẫn dần dần sẽ bị đẩy lui,3.81698
FPTOpenSpeechData_Set002_V0.1_006684.mp3,"Nước nóng sẽ không tốt cho da bạn , hãy sử dụng nước hơi ấm hoặc mát .",6.264
FPTOpenSpeechData_Set001_V0.1_007538.mp3,không đi được tôi đã quyết định hoãn chuyến đi lại,4.82498
FPTOpenSpeechData_Set002_V0.1_005794.mp3,"Mua mới mỗi đầu thu , giá cũng hàng triệu đồng .",4.416
FPTOpenSpeechData_Set001_V0.1_008408.mp3,bởi ý thức của anh ta còn đang ngủ,4.32098
FPTOpenSpeechData_Set002_V0.1_008928.mp3,"Và nhìn cậu ta như vậy , liệu người được chọn là em sẽ vui ?",4.944
FPTOpenSpeechData_Set002_V0.1_000771.mp3,"Hậu quả , cháu đã bị mất máu cấp , dẫn đến tử vong .",4.896
FPTOpenSpeechData_Set002_V0.1_007567.mp3,"Trên thế giới , có khá nhiều trường hợp giống cụ Uông .",4.896
FPTOpenSpeechData_Set001_V0.1_007203.mp3,"có người nào là cha , mẹ , ông bà , hay họ hàng gần của anh chết vì hoặc bị tiểu đường không",5.78498
FPTOpenSpeechData_Set002_V0.1_000931.mp3,"Hai ánh mắt chạm nhau , nhưng lạ chưa , anh chàng an tọa .",6.216
FPTOpenSpeechData_Set001_V0.1_000723.mp3,anh muốn nó thế nào ý tôi là anh muốn bỏ gì vào trong hamburger của anh,4.34498
FPTOpenSpeechData_Set001_V0.1_001779.mp3,khi tôm bị bệnh gia đình -N,4.29698
FPTOpenSpeechData_Set001_V0.1_012015.mp3,quy trình bán vé điện tử cũng giúp ba cắt giảm lượng lao động dôi ra do tinh giản quy trình kinh doanh,5.23298
FPTOpenSpeechData_Set002_V0.1_001263.mp3,"Tại Hàn Quốc , Trung Quốc và Mỹ , bão tuyết khiến giao thông tê liệt .",5.376
FPTOpenSpeechData_Set001_V0.1_010325.mp3,năm qua họ đã cố gắng lèo lái một lúc hai hãng và để không bị khủng hoảng như các hãng khác của mỹ,5.47494
FPTOpenSpeechData_Set002_V0.1_001047.mp3,"Thường mỗi lần ghi hình xong , các nhân vật rất quyến luyến với tôi .",5.736
FPTOpenSpeechData_Set001_V0.1_011944.mp3,đến lúc này thư buộc phải thừa nhận công an tỉnh đã đưa áo cho thư xem và bảo thư ghi vào,4.56098
FPTOpenSpeechData_Set002_V0.1_000913.mp3,lộ trình này có bao gồm các bữa ăn không,4.824
FPTOpenSpeechData_Set002_V0.1_008676.mp3,"Off rồi bác, em chuyển qua dự án khác rồi.",4.104
FPTOpenSpeechData_Set002_V0.1_005627.mp3,"Kéo theo đó là hàng trăm chiếc xe máy , ô tô để hết sân chung của tòa nhà .",4.944
FPTOpenSpeechData_Set001_V0.1_013781.mp3,công nhân anh mỹ bị bắt vì vượt biên vào nga,5.08898
FPTOpenSpeechData_Set001_V0.1_008009.mp3,hai chú cá trở nên khó ăn và bị trầm cảm,4.12898
FPTOpenSpeechData_Set002_V0.1_006780.mp3,"Huyền chưa học qua chuyên ngành gì , mới tốt nghiệp cấp ba thôi .",4.896
FPTOpenSpeechData_Set002_V0.1_008712.mp3,Khách vào tiếp tân phải đăng ký code cho khách mở cửa phòng.,4.224
FPTOpenSpeechData_Set001_V0.1_010210.mp3,đôi khi vào buổi sáng nó quá tệ đến nỗi tôi không thể dậy khỏi giường,4.00898
FPTOpenSpeechData_Set002_V0.1_001818.mp3,"Con người thì luôn có những người thế này , người thế khác , không ai giống ai .",5.616
FPTOpenSpeechData_Set002_V0.1_008743.mp3,tôi muốn một cuộc gọi mà người nhận trả tiền tới ông hashimoto,3.816
FPTOpenSpeechData_Set002_V0.1_006646.mp3,"Nhà nhà , người người tập trung vào theo dõi nó .",3.984
FPTOpenSpeechData_Set001_V0.1_001915.mp3,việc này phải xuất phát từ chiến lược phát triển sản xuất của ngành công nghiệp ô tô,6.69698
FPTOpenSpeechData_Set001_V0.1_003430.mp3,chào bạn miếng thịt quá dai để có thể ăn,3.62498
FPTOpenSpeechData_Set002_V0.1_008043.mp3,Câu trả lời sảng khoái này lại làm cho vương hậu Christina hết sức kinh ngạc.,5.352
FPTOpenSpeechData_Set002_V0.1_009706.mp3,"Tuy nhiên , cuối cùng mọi chuyện cũng ổn thỏa .",3.744
FPTOpenSpeechData_Set001_V0.1_004631.mp3,ngâm mình trong dòng nước ấm làm đẹp và tìm thêm kiến thức thời trang,5.44898
FPTOpenSpeechData_Set001_V0.1_000425.mp3,người mẫu phải tập tành trình diễn quần quật -N đến tận khuya,6.08117
FPTOpenSpeechData_Set002_V0.1_000800.mp3,"Thích hợp với người bị tiểu đường , âm hư miệng khát , uống nhiều nước .",6.024
FPTOpenSpeechData_Set002_V0.1_004439.mp3,"Cả nhà mình vội vàng xuống , mở cửa ra .",5.832
FPTOpenSpeechData_Set002_V0.1_002494.mp3,Đoạn cuối cùng nhá flash là anh ý bắn chim em.,4.8
FPTOpenSpeechData_Set001_V0.1_008381.mp3,vì ngôn ngữ bây giờ không phải là tiếng anh nữa nên tốt nhất là bạn hủy cả dòng,5.64098
FPTOpenSpeechData_Set002_V0.1_010116.mp3,"Công an cũng khám xét phòng làm việc , nhà riêng của ông Danh .",5.256
FPTOpenSpeechData_Set002_V0.1_007745.mp3,Giá trị thương mại của Tiger vẫn chưa bị mai một.,3.96
FPTOpenSpeechData_Set001_V0.1_003633.mp3,anh nghĩ gì về việc người nhật phải như thế nào trong cộng đồng châu âu,4.15298
FPTOpenSpeechData_Set001_V0.1_012691.mp3,quí vị có thể giới thiệu một khu thương mại không,4.29698
FPTOpenSpeechData_Set002_V0.1_004346.mp3,"Về mặt tác động thì khi tỷ giá tăng , lạm phát sẽ bị ảnh hưởng .",6.768
FPTOpenSpeechData_Set002_V0.1_007703.mp3,"Cái bổng lộc này là cho mượn , có thể bị đòi lại bất cứ lúc nào .",6.144
FPTOpenSpeechData_Set002_V0.1_010051.mp3,bạn muốn món thịt bò của mình nấu lên thế nào,4.032
FPTOpenSpeechData_Set001_V0.1_011194.mp3,thất bại ban đầu sẽ không làm nhụt ý chí muốn thử lại của tôi,3.76898
FPTOpenSpeechData_Set001_V0.1_013055.mp3,va li của tôi màu đen và nó có kích cỡ này,3.60098
FPTOpenSpeechData_Set002_V0.1_008837.mp3,"Khi đôi mắt bị che lấp , trí tưởng tượng của chàng sẽ được phát huy .",4.656
FPTOpenSpeechData_Set001_V0.1_007778.mp3,đến giờ tôi đã đủ sức để đầu tư cho đam mê của mình,4.70498
FPTOpenSpeechData_Set002_V0.1_005320.mp3,"Khi chị và anh Hiệp quyết định li hôn , chị thấy dư luận xung quanh thế nào ?",5.064
FPTOpenSpeechData_Set002_V0.1_011040.mp3,"Mẹ không chỉ mua quần áo mới cho con , mà còn sắm cho cả nhà .",4.176
FPTOpenSpeechData_Set002_V0.1_002278.mp3,"Dữ nhỉ, giá 900 mà Civic còn bán được 100 chiếc.",4.032
FPTOpenSpeechData_Set001_V0.1_000883.mp3,tụ tập học đòi đàn đúm hư thân mất nết,3.74498
FPTOpenSpeechData_Set002_V0.1_005741.mp3,tôi muốn một cái ô tô con với cái chuyển số bằng tay,3.744
FPTOpenSpeechData_Set002_V0.1_000256.mp3,-N Hai thanh niên sún răng hát nhép -N,3.984
FPTOpenSpeechData_Set002_V0.1_010322.mp3,"Ở nhiều khu vực tại ngay thủ đô , cả điện và nước đều bị cắt .",4.464
FPTOpenSpeechData_Set002_V0.1_008387.mp3,"Nguyên Vũ, Đàm Vĩnh Hưng và Tùng Dương cùng nhận giải Album Vàng của năm.",4.632
FPTOpenSpeechData_Set002_V0.1_004690.mp3,bạn có thể cho tôi xem áo len đỏ trong quầy không,3.672
FPTOpenSpeechData_Set001_V0.1_011010.mp3,hội trường phòng xử án như lặng đi,3.86498
FPTOpenSpeechData_Set002_V0.1_003486.mp3,"Khi nào có văn bản , chúng tôi sẽ thực hiện ngay .",4.056
FPTOpenSpeechData_Set002_V0.1_001084.mp3,"Cuối cùng , giúp bé ôn tập lại những bài vừa làm .",4.656
FPTOpenSpeechData_Set002_V0.1_000614.mp3,"Tình trạng diễn ra tương tự tại Vĩnh Long , Trà Vinh , Đồng Tháp .",4.416
FPTOpenSpeechData_Set002_V0.1_005348.mp3,"Là một yếu tố để diễn tả cái đẹp , cái thần của con người .",4.176
FPTOpenSpeechData_Set002_V0.1_009133.mp3,vui lòng gọi theo số này và nói với họ tôi đang bị ốm nhé,4.32
FPTOpenSpeechData_Set002_V0.1_002121.mp3,Thật kinh ngạc là trong 10 ngày sau đó tôi tiếp tục mang thai Arthur.,5.112
FPTOpenSpeechData_Set001_V0.1_010049.mp3,đó là tất cả những gì mà bất kỳ người nào cũng đòi hỏi ở bạn,4.82498
FPTOpenSpeechData_Set002_V0.1_009833.mp3,"Đến một ngày , nàng quyết định lên đường tìm chồng , tìm vùng đất mới .",5.616
FPTOpenSpeechData_Set002_V0.1_005149.mp3,bạn có thể mang ba chai rượu vào nhật bản,3.816
FPTOpenSpeechData_Set002_V0.1_000813.mp3,"Một năm trước , gần như toàn thế giới chìm trong khủng hoảng .",4.944
FPTOpenSpeechData_Set001_V0.1_010778.mp3,phí cho một chiếc xe tải nhà lưu động là bao nhiêu,4.20098
FPTOpenSpeechData_Set002_V0.1_001836.mp3,"Ý quá lớn để sụp đổ , và có lẽ quá lớn để bảo lãnh .",5.304
FPTOpenSpeechData_Set001_V0.1_009907.mp3,chuyện đó có sức tàn phá không thể tin nổi,4.17698
FPTOpenSpeechData_Set002_V0.1_008838.mp3,"Thế nhưng , linh cảm của một người vợ cho tôi biết , có chuyện chẳng lành .",4.296
FPTOpenSpeechData_Set002_V0.1_005916.mp3,"Lực lượng này chủ yếu là nam , nhưng cũng có không ít nữ .",3.984
FPTOpenSpeechData_Set002_V0.1_008733.mp3,"Chỉ đến khi những bức ảnh xuất hiện , nam diễn viên này mới thừa nhận sự thật .",4.896
FPTOpenSpeechData_Set002_V0.1_003890.mp3,tôi lỡ chuyến bay ana không một ba vì tắc đường,5.544
FPTOpenSpeechData_Set002_V0.1_011342.mp3,Job fair do FSOFT tổ chức tại các trường đại học lớn trên toàn quốc.,6.384
FPTOpenSpeechData_Set002_V0.1_004295.mp3,"Vài ví dụ mà tôi đã từng kể , đã từng có liên quan , ngay quanh tôi .",6.744
FPTOpenSpeechData_Set002_V0.1_000536.mp3,"Mười năm trước , tôi hát hăng lắm , như con ngựa non háu đá vậy .",4.944
FPTOpenSpeechData_Set002_V0.1_009369.mp3,"Đảng và Nhân dân cần gì làm đấy , cốt có lợi cho dân và cho Đảng .",3.624
FPTOpenSpeechData_Set002_V0.1_008007.mp3,Bây giờ món thuốc Neville bào chế đã có màu xanh.,4.08
FPTOpenSpeechData_Set002_V0.1_003540.mp3,"Vì vậy khi cần nước đá khẩn cấp , hãy làm đá bằng nước lọc .",5.208
FPTOpenSpeechData_Set002_V0.1_008869.mp3,"Ở giai đoạn sớm nhất , bệnh chỉ loét miệng hoặc tổn thương da .",4.632
FPTOpenSpeechData_Set002_V0.1_004179.mp3,"Mời các mẹ xem và ủng hộ , đồ của mình còn rất mới .",5.184
FPTOpenSpeechData_Set002_V0.1_009748.mp3,"Khi đang mang bầu con gái thứ hai , Ngọc Thúy bất ngờ về nước .",3.936
FPTOpenSpeechData_Set002_V0.1_009858.mp3,"Tôi bước ra khỏi giường , cầm điện thoại và vào phòng tắm .",5.304
FPTOpenSpeechData_Set002_V0.1_001456.mp3,"Đó là thứ mà phụ nữ phải phát triển , đánh bóng nó suốt nhiều năm .",5.064
FPTOpenSpeechData_Set002_V0.1_003778.mp3,"Người đẹp chia sẻ , cô thường xuyên sống trong căng thẳng , lo lắng .",4.584
FPTOpenSpeechData_Set001_V0.1_003663.mp3,theo khuông mạnh hùng khoản thu trên dùng để lo ăn trưa ở chi cục và chia cho cán bộ,6.00098
FPTOpenSpeechData_Set002_V0.1_002528.mp3,"Nội thất có ba màu Đen, Beige và Brown như em đã pót ở trên.",6.168
FPTOpenSpeechData_Set002_V0.1_007240.mp3,bạn có chế độ giảm giá cho hội viên không,4.128
FPTOpenSpeechData_Set002_V0.1_005621.mp3,"Trong giờ phút này , men rượu lâng lâng , Duy bỗng nhớ đến Lê .",3.984
FPTOpenSpeechData_Set001_V0.1_006993.mp3,sau sự việc mọi người vẫn chủ quan không đi chích ngừa dẫu vết cắn đã tạo mủ trắng loãng,5.32356
FPTOpenSpeechData_Set001_V0.1_001290.mp3,trước khi giao cho thư đức rủ năm cùng đi,4.34498
FPTOpenSpeechData_Set002_V0.1_003914.mp3,"Một chuyện khác là chuyện quảng cáo , khuyến mại qua điện thoại vào dịp cuối năm .",5.784
FPTOpenSpeechData_Set002_V0.1_010630.mp3,"Nhưng không phải xin lỗi vì lối sống , vì tư cách đạo đức .",4.584
FPTOpenSpeechData_Set002_V0.1_007751.mp3,Barca dù trải qua một năm thất vọng nhưng tiếp tục bảo toàn được vị trí thứ 4.,5.976
FPTOpenSpeechData_Set002_V0.1_004641.mp3,"Ông Thạch Như Sỹ , Phó Chánh Thanh tra Bộ Giao thông vận tải .",4.8
FPTOpenSpeechData_Set002_V0.1_005791.mp3,"Sách hiện đã kẻ nhạc và thiết kế xong , chờ in ấn nữa thôi .",4.656
FPTOpenSpeechData_Set002_V0.1_003593.mp3,"Dân chúng đã tạc tượng ba mẹ con , lập đền thờ gọi là đền Cờn .",5.184
FPTOpenSpeechData_Set002_V0.1_005662.mp3,"Thu hồi đất , giải phóng mặt bằng , cưỡng chế thi hành án .",3.744
FPTOpenSpeechData_Set001_V0.1_002047.mp3,quyển sách được xuất bản lần đầu vào năm một chín sáu tám,3.86498
FPTOpenSpeechData_Set001_V0.1_005755.mp3,ti vi kênh khác,3.79298
FPTOpenSpeechData_Set001_V0.1_007929.mp3,nhưng chơi thể thao như thế nào khi cơ thể đang rã rời,5.52098
FPTOpenSpeechData_Set002_V0.1_005333.mp3,"Những câu chửi , những trận đòn trút lên cả mẹ lẫn con .",4.224
FPTOpenSpeechData_Set002_V0.1_011772.mp3,"Nhưng hiện nay , họ có bị ép không , khi không được vay thỏa thuận ?",4.824
FPTOpenSpeechData_Set002_V0.1_000137.mp3,ví dụ thí sinh bị mũi tẹt mắt lé cằm lẹm môi sứt chân vòng kiềng,6.624
FPTOpenSpeechData_Set001_V0.1_009884.mp3,tình trạng thiếu việc làm mất phương tiện sinh sống do giải tỏa mất đất hình thành đô thị,6.33698
FPTOpenSpeechData_Set002_V0.1_011583.mp3,"Tất cả còn ở phía trước , sự nghiệp âm nhạc rất dài hơi .",3.936
FPTOpenSpeechData_Set002_V0.1_011392.mp3,"Anh chọn cho mình lối sống nhẹ nhàng , thanh thản phía sau ánh đèn màu sân khấu .",5.424
FPTOpenSpeechData_Set001_V0.1_012964.mp3,bắt con ăn thức ăn của súc vật,3.93698
FPTOpenSpeechData_Set002_V0.1_002934.mp3,Cháu nó vừa mới hội họp với đám bạn College về ạ.,5.76
FPTOpenSpeechData_Set002_V0.1_005686.mp3,"Đem tắc kè khô chặt bỏ phần đầu , từ mắt và bốn bàn chân .",6.264
FPTOpenSpeechData_Set002_V0.1_007682.mp3,ở trên tầng chín mươi chín có siêu thị nhỏ,4.344
FPTOpenSpeechData_Set001_V0.1_013744.mp3,cổ họng của tôi cảm giác ráp và sưng phồng,3.98498
FPTOpenSpeechData_Set002_V0.1_008187.mp3,"Ông nổi tiếng văn chương , được phong tước Tùng Thiện Công .",4.896
FPTOpenSpeechData_Set001_V0.1_002967.mp3,những người thuộc nhóm này thường căng thẳng dễ bị kích động và hay buồn rầu ủ rũ -N tiếp lần thứ hai,5.37698
FPTOpenSpeechData_Set001_V0.1_007476.mp3,màu tím nhạt dành cho người có làn da vàng,3.69698
FPTOpenSpeechData_Set002_V0.1_006363.mp3,"Lúc biển động thì thả quà bằng dây , ra nhà giàn bằng xuồng .",3.696
FPTOpenSpeechData_Set001_V0.1_000285.mp3,quý vị có bị đau họng các triệu chứng cảm lạnh hay cúm không,5.78498
FPTOpenSpeechData_Set002_V0.1_008100.mp3,Mạng chơi game trực tuyến lớn nhất được sử dụng để thi đấu là Battle.,4.896
FPTOpenSpeechData_Set002_V0.1_010488.mp3,"Còn rất nhiều trận cầu phía trước , và cần phải biết kiên nhẫn chờ thời cơ .",5.472
FPTOpenSpeechData_Set001_V0.1_009841.mp3,do không được đáp ứng đám khách ném ly và tách xuống đất chửi bới om sòm,4.48898
FPTOpenSpeechData_Set001_V0.1_003009.mp3,giá cao su bắt đầu hạ nhiệt,3.60098
FPTOpenSpeechData_Set002_V0.1_001070.mp3,khi tôi quay trở lại tôi chắc chắn sẽ nhớ bạn,3.816
FPTOpenSpeechData_Set001_V0.1_014076.mp3,và một khi chiếc sẽ bị lỡ nó sẽ phải chờ toàn bộ quy trình,6.76898
FPTOpenSpeechData_Set002_V0.1_008409.mp3,"Sau khi nâng cấp lên Windows 7 và đã cài đặt lại Office, load Outlook.",5.064
FPTOpenSpeechData_Set001_V0.1_010369.mp3,ba mươi lăm Milimét phim màu âm bản ba mươi tấm ạ,5.20898
FPTOpenSpeechData_Set002_V0.1_006050.mp3,"Xin cám ơn vì bấy lâu đã gắn bó , cám ơn vì những đổi thay .",3.984
FPTOpenSpeechData_Set002_V0.1_010550.mp3,"Một quá khứ ám ảnh , một quá khứ không êm đềm .",5.304
FPTOpenSpeechData_Set002_V0.1_004986.mp3,anh có thể cho tôi biết hiệu thuốc ở đâu được không,5.904
FPTOpenSpeechData_Set001_V0.1_000175.mp3,nhóm cho rằng điều đó chứng tỏ phụ nữ tập trung hơn vào ngôn ngữ của sự hài hước,3.96098
FPTOpenSpeechData_Set002_V0.1_004605.mp3,"Cũng may , không ai bị thương nặng sau vụ tai nạn .",6.216
FPTOpenSpeechData_Set002_V0.1_001864.mp3,"Ở ngoài cổng trường , người nhà thí sinh khá căng thẳng , lo lắng .",4.176
FPTOpenSpeechData_Set002_V0.1_005177.mp3,"Đối với nhà đầu tư , để chậm tiến độ dự án , thiếu điện thì không ai muốn .",4.944
FPTOpenSpeechData_Set002_V0.1_007922.mp3,Bác Nào Đấu Được Sim Vina phone Ở Hà Nội Cho Em Nhờ Chút.,4.824
FPTOpenSpeechData_Set002_V0.1_010265.mp3,"Nâng mông lên về phía trần nhà , cẩn thận đừng để cho lưng cong quá mức .",5.592
FPTOpenSpeechData_Set002_V0.1_007738.mp3,"Ngoài ra, bạn cũng có thể vận dụng tai nghe của iPhone để chụp ảnh.",4.56
FPTOpenSpeechData_Set002_V0.1_000411.mp3,Honda SH nhập chạm mức mười ba nghìn USD,3.925
FPTOpenSpeechData_Set001_V0.1_009804.mp3,cấm nữ nhân viên quyến rũ khách hàng,4.27298
FPTOpenSpeechData_Set002_V0.1_008481.mp3,tại sao tôi lại không thể lên chuyến bay này,3.6
FPTOpenSpeechData_Set002_V0.1_004038.mp3,"Theo nhận định của cơ quan chức năng , nguyên nhân vụ cháy do chập điện .",5.952
FPTOpenSpeechData_Set002_V0.1_001427.mp3,"Ngay cả khi nhập được than , giá thành sản xuất điện sẽ tăng cao .",4.824
FPTOpenSpeechData_Set002_V0.1_005038.mp3,Arsenal đã có một chiến thắng tương đối dễ dàng trước Celtic.,4.584
FPTOpenSpeechData_Set001_V0.1_008649.mp3,có bao giờ chỗ đau di chuyển từ nơi này sang nơi khác không,5.66498
